,State,Year,Quater,Transaction_type,Transaction_count,Transaction_amount
2130,manipur,2019,4,Peer-to-peer payments,211927,1123260000.0
2131,manipur,2019,4,Merchant payments,23094,30486800.0
2132,manipur,2019,4,Financial Services,548,240642.0
2133,manipur,2019,4,Others,1639,2709230.0
2134,manipur,2020,1,Peer-to-peer payments,451733,2458090000.0
2135,manipur,2020,1,Recharge & bill payments,285234,62688300.0
2136,manipur,2020,1,Merchant payments,78067,74202100.0
2137,manipur,2020,1,Financial Services,622,354184.0
2138,manipur,2020,1,Others,3145,3252470.0
2139,manipur,2020,2,Peer-to-peer payments,533206,2980240000.0
2140,manipur,2020,2,Recharge & bill payments,450830,107589000.0
2141,manipur,2020,2,Merchant payments,92110,106540000.0
2142,manipur,2020,2,Financial Services,1676,1457570.0
2143,manipur,2020,2,Others,5246,3106600.0
2144,manipur,2020,3,Peer-to-peer payments,774786,4301280000.0
2145,manipur,2020,3,Recharge & bill payments,464659,113191000.0
2146,manipur,2020,3,Merchant payments,170653,195132000.0
2147,manipur,2020,3,Financial Services,1878,1593040.0
2148,manipur,2020,3,Others,8192,4775720.0
2149,manipur,2020,4,Peer-to-peer payments,892853,5172500000.0
2150,manipur,2020,4,Recharge & bill payments,436450,114203000.0
2151,manipur,2020,4,Merchant payments,289050,307902000.0
2152,manipur,2020,4,Financial Services,1806,2448400.0
2153,manipur,2020,4,Others,7693,5172090.0
2154,manipur,2021,1,Peer-to-peer payments,1117829,6402370000.0
2155,manipur,2021,1,Recharge & bill payments,796590,223956000.0
2156,manipur,2021,1,Merchant payments,377280,433298000.0
2157,manipur,2021,1,Financial Services,3398,4385330.0
2158,manipur,2021,1,Others,8438,6280890.0
2159,manipur,2021,2,Peer-to-peer payments,1372821,7041840000.0
2160,manipur,2021,2,Recharge & bill payments,1187952,305104000.0
2161,manipur,2021,2,Merchant payments,510734,531485000.0
2162,manipur,2021,2,Financial Services,4165,4256100.0
2163,manipur,2021,2,Others,10603,7145350.0
2164,manipur,2021,3,Peer-to-peer payments,1819423,9134810000.0
2165,manipur,2021,3,Recharge & bill payments,1368584,367664000.0
2166,manipur,2021,3,Merchant payments,735707,889317000.0
2167,manipur,2021,3,Financial Services,3460,5625520.0
2168,manipur,2021,3,Others,14222,9447100.0
2169,manipur,2021,4,Peer-to-peer payments,2199970,10998800000.0
2170,manipur,2021,4,Recharge & bill payments,1451488,412792000.0
2171,manipur,2021,4,Merchant payments,1013985,1229520000.0
2172,manipur,2021,4,Financial Services,4671,5941100.0
2173,manipur,2021,4,Others,17325,11393600.0
2174,manipur,2022,1,Peer-to-peer payments,2517626,12169400000.0
2175,manipur,2022,1,Recharge & bill payments,1528476,469036000.0
2176,manipur,2022,1,Merchant payments,1247205,1489600000.0
2177,manipur,2022,1,Financial Services,4878,6057620.0
2178,manipur,2022,1,Others,15494,10435300.0
2179,manipur,2022,2,Peer-to-peer payments,2843426,12704500000.0
2180,manipur,2022,2,Merchant payments,1709547,1757830000.0
2181,manipur,2022,2,Recharge & bill payments,1533778,448638000.0
2182,manipur,2022,2,Financial Services,4069,4753630.0
2183,manipur,2022,2,Others,14812,7175750.0
2184,manipur,2022,3,Peer-to-peer payments,3127266,12927700000.0
2185,manipur,2022,3,Merchant payments,1829741,2010460000.0
2186,manipur,2022,3,Recharge & bill payments,1379911,432182000.0
2187,manipur,2022,3,Financial Services,4524,4671350.0
2188,manipur,2022,3,Others,11300,6411090.0
2189,manipur,2022,4,Peer-to-peer payments,3259645,13133700000.0
2190,manipur,2022,4,Merchant payments,1828984,2074700000.0
2191,manipur,2022,4,Recharge & bill payments,1325391,406031000.0
2192,manipur,2022,4,Financial Services,4691,5754920.0
2193,manipur,2022,4,Others,9959,5742050.0
2194,meghalaya,2018,1,Recharge & bill payments,31857,6028480.0
2195,meghalaya,2018,1,Peer-to-peer payments,13274,55943500.0
2196,meghalaya,2018,1,Merchant payments,1605,2395890.0
2197,meghalaya,2018,1,Financial Services,532,144318.0
2198,meghalaya,2018,1,Others,2303,1738080.0
2199,meghalaya,2018,2,Recharge & bill payments,42625,9657900.0
2200,meghalaya,2018,2,Peer-to-peer payments,19894,101140000.0
2201,meghalaya,2018,2,Merchant payments,2929,3663450.0
2202,meghalaya,2018,2,Financial Services,592,580648.0
2203,meghalaya,2018,2,Others,1817,1962210.0
2204,meghalaya,2018,3,Recharge & bill payments,60625,14231600.0
2205,meghalaya,2018,3,Peer-to-peer payments,40832,187461000.0
2206,meghalaya,2018,3,Merchant payments,5802,5458930.0
2207,meghalaya,2018,3,Financial Services,748,552675.0
2208,meghalaya,2018,3,Others,2283,2149870.0
2209,meghalaya,2018,4,Recharge & bill payments,82962,18100900.0
2210,meghalaya,2018,4,Peer-to-peer payments,58952,301941000.0
2211,meghalaya,2018,4,Merchant payments,15768,14434300.0
2212,meghalaya,2018,4,Financial Services,763,190875.0
2213,meghalaya,2018,4,Others,2687,2918160.0
2214,meghalaya,2019,1,Recharge & bill payments,98817,23006800.0
2215,meghalaya,2019,1,Peer-to-peer payments,90694,358932000.0
2216,meghalaya,2019,1,Merchant payments,16073,14297300.0
2217,meghalaya,2019,1,Financial Services,659,62335.1
2218,meghalaya,2019,1,Others,2498,2738670.0
2219,meghalaya,2019,2,Recharge & bill payments,108812,27248600.0
2220,meghalaya,2019,2,Peer-to-peer payments,97407,446537000.0
2221,meghalaya,2019,2,Merchant payments,22588,15600900.0
2222,meghalaya,2019,2,Financial Services,460,106801.0
2223,meghalaya,2019,2,Others,3019,3437760.0
2224,meghalaya,2019,3,Recharge & bill payments,155949,38916300.0
2225,meghalaya,2019,3,Peer-to-peer payments,116168,546222000.0
2226,meghalaya,2019,3,Merchant payments,31201,23461300.0
2227,meghalaya,2019,3,Financial Services,421,584193.0
2228,meghalaya,2019,3,Others,2811,3035020.0
2229,meghalaya,2019,4,Recharge & bill payments,175084,43611800.0
2230,meghalaya,2019,4,Peer-to-peer payments,163734,670870000.0
2231,meghalaya,2019,4,Merchant payments,24430,25344700.0
2232,meghalaya,2019,4,Financial Services,382,124512.0
2233,meghalaya,2019,4,Others,2351,2485450.0
2234,meghalaya,2020,1,Recharge & bill payments,226214,59666100.0
2235,meghalaya,2020,1,Peer-to-peer payments,216022,1013730000.0
2236,meghalaya,2020,1,Merchant payments,57245,44125200.0
2237,meghalaya,2020,1,Financial Services,473,402780.0
2238,meghalaya,2020,1,Others,2329,2207470.0
2239,meghalaya,2020,2,Recharge & bill payments,382662,100570000.0
2240,meghalaya,2020,2,Peer-to-peer payments,202270,998751000.0
2241,meghalaya,2020,2,Merchant payments,46014,48980500.0
2242,meghalaya,2020,2,Financial Services,1186,2944580.0
2243,meghalaya,2020,2,Others,3263,2488950.0
2244,meghalaya,2020,3,Recharge & bill payments,342484,97662900.0
2245,meghalaya,2020,3,Peer-to-peer payments,194448,1065010000.0
2246,meghalaya,2020,3,Merchant payments,55595,67511600.0
2247,meghalaya,2020,3,Financial Services,1587,4049970.0
2248,meghalaya,2020,3,Others,3465,2821790.0
2249,meghalaya,2020,4,Recharge & bill payments,350006,102795000.0
2250,meghalaya,2020,4,Peer-to-peer payments,286252,1579860000.0
2251,meghalaya,2020,4,Merchant payments,111471,115137000.0
2252,meghalaya,2020,4,Financial Services,1809,2774560.0
2253,meghalaya,2020,4,Others,4470,3678220.0
2254,meghalaya,2021,1,Peer-to-peer payments,326993,1794750000.0
2255,meghalaya,2021,1,Recharge & bill payments,306634,106099000.0
2256,meghalaya,2021,1,Merchant payments,108805,147748000.0
2257,meghalaya,2021,1,Financial Services,1777,3981900.0
2258,meghalaya,2021,1,Others,3437,2941220.0
2259,meghalaya,2021,2,Recharge & bill payments,389959,129031000.0
2260,meghalaya,2021,2,Peer-to-peer payments,366411,1885040000.0
2261,meghalaya,2021,2,Merchant payments,147406,173895000.0
2262,meghalaya,2021,2,Financial Services,1766,2306500.0
2263,meghalaya,2021,2,Others,4052,3342840.0
2264,meghalaya,2021,3,Peer-to-peer payments,473274,2348010000.0
2265,meghalaya,2021,3,Recharge & bill payments,418429,144364000.0
2266,meghalaya,2021,3,Merchant payments,199427,270311000.0
2267,meghalaya,2021,3,Financial Services,1556,2379070.0
2268,meghalaya,2021,3,Others,5045,3937890.0
2269,meghalaya,2021,4,Peer-to-peer payments,669693,3233210000.0
2270,meghalaya,2021,4,Recharge & bill payments,447310,165278000.0
2271,meghalaya,2021,4,Merchant payments,314445,442464000.0
2272,meghalaya,2021,4,Financial Services,1989,2464330.0
2273,meghalaya,2021,4,Others,6756,5348880.0
2274,meghalaya,2022,1,Peer-to-peer payments,801009,3899170000.0
2275,meghalaya,2022,1,Recharge & bill payments,459530,192027000.0
2276,meghalaya,2022,1,Merchant payments,405859,563004000.0
2277,meghalaya,2022,1,Financial Services,2134,3019250.0
2278,meghalaya,2022,1,Others,6218,5116240.0
2279,meghalaya,2022,2,Peer-to-peer payments,977816,4359000000.0
2280,meghalaya,2022,2,Merchant payments,591364,714996000.0
2281,meghalaya,2022,2,Recharge & bill payments,467745,200897000.0
2282,meghalaya,2022,2,Financial Services,1880,2406090.0
2283,meghalaya,2022,2,Others,5844,4192520.0
2284,meghalaya,2022,3,Peer-to-peer payments,2050942,7796320000.0
2285,meghalaya,2022,3,Merchant payments,1486098,1468320000.0
2286,meghalaya,2022,3,Recharge & bill payments,810017,330230000.0
2287,meghalaya,2022,3,Financial Services,3504,3106780.0
2288,meghalaya,2022,3,Others,8604,5329460.0
2289,meghalaya,2022,4,Peer-to-peer payments,1901671,7328910000.0
2290,meghalaya,2022,4,Merchant payments,1334431,1381010000.0
2291,meghalaya,2022,4,Recharge & bill payments,685678,278378000.0
2292,meghalaya,2022,4,Financial Services,3544,3564360.0
2293,meghalaya,2022,4,Others,7124,4671530.0
2294,mizoram,2018,1,Recharge & bill payments,10155,2199570.0
2295,mizoram,2018,1,Peer-to-peer payments,6845,41186700.0
2296,mizoram,2018,1,Merchant payments,616,1066000.0
2297,mizoram,2018,1,Financial Services,260,65022.5
2298,mizoram,2018,1,Others,685,709913.0
2299,mizoram,2018,2,Recharge & bill payments,13550,3107410.0
2300,mizoram,2018,2,Peer-to-peer payments,11427,77040000.0
2301,mizoram,2018,2,Merchant payments,1310,2368710.0
2302,mizoram,2018,2,Financial Services,167,60939.8
2303,mizoram,2018,2,Others,597,931303.0
2304,mizoram,2018,3,Peer-to-peer payments,18564,108784000.0
2305,mizoram,2018,3,Recharge & bill payments,17610,4050430.0
2306,mizoram,2018,3,Merchant payments,2310,2952530.0
2307,mizoram,2018,3,Financial Services,240,43891.2
2308,mizoram,2018,3,Others,592,770336.0
2309,mizoram,2018,4,Peer-to-peer payments,26212,177049000.0
2310,mizoram,2018,4,Recharge & bill payments,24533,5523700.0
2311,mizoram,2018,4,Merchant payments,3699,6911590.0
2312,mizoram,2018,4,Financial Services,145,35654.2
2313,mizoram,2018,4,Others,653,906747.0
2314,mizoram,2019,1,Peer-to-peer payments,35126,204184000.0
2315,mizoram,2019,1,Recharge & bill payments,30327,6760110.0
2316,mizoram,2019,1,Merchant payments,3984,6470460.0
2317,mizoram,2019,1,Financial Services,133,33512.4
2318,mizoram,2019,1,Others,736,712946.0
2319,mizoram,2019,2,Peer-to-peer payments,37364,233472000.0
2320,mizoram,2019,2,Recharge & bill payments,31903,7823560.0
2321,mizoram,2019,2,Merchant payments,5646,5889320.0
2322,mizoram,2019,2,Financial Services,80,14455.4
2323,mizoram,2019,2,Others,678,817594.0
2324,mizoram,2019,3,Recharge & bill payments,49073,12966800.0
2325,mizoram,2019,3,Peer-to-peer payments,42645,257538000.0
2326,mizoram,2019,3,Merchant payments,5560,7397530.0
2327,mizoram,2019,3,Financial Services,94,72985.3
2328,mizoram,2019,3,Others,722,818359.0
2329,mizoram,2019,4,Recharge & bill payments,60511,16857100.0
2330,mizoram,2019,4,Peer-to-peer payments,57109,341664000.0
2331,mizoram,2019,4,Merchant payments,6939,9451110.0
2332,mizoram,2019,4,Financial Services,100,20966.3
2333,mizoram,2019,4,Others,580,695859.0
2334,mizoram,2020,1,Recharge & bill payments,85067,24356300.0
2335,mizoram,2020,1,Peer-to-peer payments,57916,356261000.0
2336,mizoram,2020,1,Merchant payments,9961,10404400.0
2337,mizoram,2020,1,Financial Services,119,283854.0
2338,mizoram,2020,1,Others,546,772493.0
2339,mizoram,2020,2,Recharge & bill payments,127592,37504600.0
2340,mizoram,2020,2,Peer-to-peer payments,60021,404110000.0
2341,mizoram,2020,2,Merchant payments,10056,14627500.0
2342,mizoram,2020,2,Financial Services,244,434960.0
2343,mizoram,2020,2,Others,549,516384.0
2344,mizoram,2020,3,Recharge & bill payments,132664,40941100.0
2345,mizoram,2020,3,Peer-to-peer payments,99644,634560000.0
2346,mizoram,2020,3,Merchant payments,20934,30693600.0
2347,mizoram,2020,3,Financial Services,535,824864.0
2348,mizoram,2020,3,Others,926,924438.0
2349,mizoram,2020,4,Peer-to-peer payments,141038,887253000.0
2350,mizoram,2020,4,Recharge & bill payments,140297,45386400.0
2351,mizoram,2020,4,Merchant payments,39676,52094800.0
2352,mizoram,2020,4,Financial Services,607,855202.0
2353,mizoram,2020,4,Others,989,932966.0
2354,mizoram,2021,1,Peer-to-peer payments,156386,982955000.0
2355,mizoram,2021,1,Recharge & bill payments,128055,45558300.0
2356,mizoram,2021,1,Merchant payments,43511,70289700.0
2357,mizoram,2021,1,Financial Services,648,1330630.0
2358,mizoram,2021,1,Others,975,971876.0
2359,mizoram,2021,2,Peer-to-peer payments,173064,995582000.0
2360,mizoram,2021,2,Recharge & bill payments,161763,56059800.0
2361,mizoram,2021,2,Merchant payments,57877,69528700.0
2362,mizoram,2021,2,Financial Services,611,710658.0
2363,mizoram,2021,2,Others,1025,993297.0
2364,mizoram,2021,3,Peer-to-peer payments,224873,1290520000.0
2365,mizoram,2021,3,Recharge & bill payments,177281,67493200.0
2366,mizoram,2021,3,Merchant payments,74553,113697000.0
2367,mizoram,2021,3,Financial Services,522,806906.0
2368,mizoram,2021,3,Others,1300,1228340.0
2369,mizoram,2021,4,Peer-to-peer payments,272209,1545260000.0
2370,mizoram,2021,4,Recharge & bill payments,179405,67548800.0
2371,mizoram,2021,4,Merchant payments,99265,154184000.0
2372,mizoram,2021,4,Financial Services,695,2202290.0
2373,mizoram,2021,4,Others,1755,1475100.0
2374,mizoram,2022,1,Peer-to-peer payments,302740,1691280000.0
2375,mizoram,2022,1,Recharge & bill payments,190137,76541100.0
2376,mizoram,2022,1,Merchant payments,109669,174158000.0
2377,mizoram,2022,1,Financial Services,731,1657580.0
2378,mizoram,2022,1,Others,1640,1521510.0
2379,mizoram,2022,2,Peer-to-peer payments,332102,1739110000.0
2380,mizoram,2022,2,Recharge & bill payments,172281,70775700.0
2381,mizoram,2022,2,Merchant payments,137279,191485000.0
2382,mizoram,2022,2,Financial Services,656,801633.0
2383,mizoram,2022,2,Others,1659,1010100.0
2384,mizoram,2022,3,Peer-to-peer payments,349715,1665960000.0
2385,mizoram,2022,3,Recharge & bill payments,156874,68463700.0
2386,mizoram,2022,3,Merchant payments,150320,209934000.0
2387,mizoram,2022,3,Financial Services,802,880188.0
2388,mizoram,2022,3,Others,1327,1031820.0
2389,mizoram,2022,4,Peer-to-peer payments,378295,1750110000.0
2390,mizoram,2022,4,Merchant payments,164389,222456000.0
2391,mizoram,2022,4,Recharge & bill payments,148573,63477900.0
2392,mizoram,2022,4,Financial Services,932,949850.0
2393,mizoram,2022,4,Others,1585,914403.0
2394,nagaland,2018,1,Recharge & bill payments,28198,5361680.0
2395,nagaland,2018,1,Peer-to-peer payments,11631,69830100.0
2396,nagaland,2018,1,Merchant payments,822,1170670.0
2397,nagaland,2018,1,Financial Services,399,299017.0
2398,nagaland,2018,1,Others,1795,1344410.0
2399,nagaland,2018,2,Recharge & bill payments,41959,9139470.0
2400,nagaland,2018,2,Peer-to-peer payments,20099,140193000.0
2401,nagaland,2018,2,Merchant payments,1529,2293940.0
2402,nagaland,2018,2,Financial Services,379,153459.0
2403,nagaland,2018,2,Others,1633,1545610.0
2404,nagaland,2018,3,Recharge & bill payments,54885,12664900.0
2405,nagaland,2018,3,Peer-to-peer payments,33930,223965000.0
2406,nagaland,2018,3,Merchant payments,3518,3631040.0
2407,nagaland,2018,3,Financial Services,460,125172.0
2408,nagaland,2018,3,Others,1578,1406880.0
2409,nagaland,2018,4,Recharge & bill payments,72881,16615500.0
2410,nagaland,2018,4,Peer-to-peer payments,53723,358926000.0
2411,nagaland,2018,4,Merchant payments,10350,10500600.0
2412,nagaland,2018,4,Financial Services,587,216127.0
2413,nagaland,2018,4,Others,1792,1754940.0
2414,nagaland,2019,1,Recharge & bill payments,87596,20020500.0
2415,nagaland,2019,1,Peer-to-peer payments,71642,411856000.0
2416,nagaland,2019,1,Merchant payments,7306,8187940.0
2417,nagaland,2019,1,Financial Services,430,101073.0
2418,nagaland,2019,1,Others,1605,1776360.0
2419,nagaland,2019,2,Recharge & bill payments,92492,21350200.0
2420,nagaland,2019,2,Peer-to-peer payments,81065,487705000.0
2421,nagaland,2019,2,Merchant payments,12949,8990950.0
2422,nagaland,2019,2,Financial Services,286,129758.0
2423,nagaland,2019,2,Others,1961,1890400.0
2424,nagaland,2019,3,Recharge & bill payments,145812,33293500.0
2425,nagaland,2019,3,Peer-to-peer payments,100736,601803000.0
2426,nagaland,2019,3,Merchant payments,13031,13381600.0
2427,nagaland,2019,3,Financial Services,210,229320.0
2428,nagaland,2019,3,Others,2089,2248900.0
2429,nagaland,2019,4,Recharge & bill payments,172761,39720700.0
2430,nagaland,2019,4,Peer-to-peer payments,128674,777299000.0
2431,nagaland,2019,4,Merchant payments,13578,15460900.0
2432,nagaland,2019,4,Financial Services,499,283292.0
2433,nagaland,2019,4,Others,1658,1773620.0
2434,nagaland,2020,1,Recharge & bill payments,221741,53662000.0
2435,nagaland,2020,1,Peer-to-peer payments,135966,821509000.0
2436,nagaland,2020,1,Merchant payments,18249,17663300.0
2437,nagaland,2020,1,Financial Services,528,215067.0
2438,nagaland,2020,1,Others,1567,1730780.0
2439,nagaland,2020,2,Recharge & bill payments,328269,85264100.0
2440,nagaland,2020,2,Peer-to-peer payments,166866,1025000000.0
2441,nagaland,2020,2,Merchant payments,20004,25214700.0
2442,nagaland,2020,2,Financial Services,860,989240.0
2443,nagaland,2020,2,Others,1567,1206230.0
2444,nagaland,2020,3,Recharge & bill payments,347494,91214900.0
2445,nagaland,2020,3,Peer-to-peer payments,330638,1851640000.0
2446,nagaland,2020,3,Merchant payments,51912,62568900.0
